customer_id,customer_segment
7840,"Medium Value"
7841,"High Value"
7843,"Medium Value"
7844,"High Value"
7845,"Medium Value"
7846,"Medium Value"
7848,"High Value"
7849,"Medium Value"
7850,"High Value"
7852,"High Value"
7853,"Medium Value"
7854,"Medium Value"
7855,"Medium Value"
7856,"Medium Value"
7857,"High Value"
7858,"Medium Value"
7859,"High Value"
7860,"Medium Value"
7861,"High Value"
7862,"Medium Value"
7864,"High Value"
7865,"Medium Value"
7866,"Medium Value"
7867,"High Value"
7868,"Medium Value"
7869,"High Value"
7870,"Medium Value"
7871,"Medium Value"
7872,"High Value"
7874,"High Value"
7875,"Medium Value"
7876,"Medium Value"
7877,"High Value"
7878,"Medium Value"
7879,"High Value"
7881,"Medium Value"
7882,"High Value"
7884,"High Value"
7885,"High Value"
7886,"Medium Value"
7887,"Medium Value"
7888,"High Value"
7889,"High Value"
7891,"High Value"
7892,"Medium Value"
7893,"High Value"
7894,"High Value"
7895,"Medium Value"
7897,"Medium Value"
7898,"Medium Value"
7899,"High Value"
7900,"Medium Value"
7901,"High Value"
7902,"Medium Value"
7903,"Medium Value"
7904,"High Value"
7905,"High Value"
7907,"Medium Value"
7908,"Low Value"
7909,"High Value"
7910,"High Value"
7911,"High Value"
7912,"Medium Value"
7913,"High Value"
7914,"Low Value"
7916,"Medium Value"
7917,"High Value"
7918,"High Value"
7919,"High Value"
7920,"High Value"
7921,"Medium Value"
7922,"Low Value"
7923,"High Value"
7924,"Medium Value"
7925,"High Value"
7926,"Medium Value"
7927,"Medium Value"
7928,"Medium Value"
7929,"High Value"
7930,"Medium Value"
7932,"High Value"
7934,"High Value"
7935,"Medium Value"
7936,"Low Value"
7937,"High Value"
7938,"High Value"
7939,"High Value"
7941,"High Value"
7942,"Medium Value"
7943,"Medium Value"
7944,"Medium Value"
7945,"Medium Value"
7946,"High Value"
7947,"High Value"
7948,"Medium Value"
7950,"High Value"
7951,"High Value"
7952,"Medium Value"
7953,"Medium Value"
7954,"High Value"
7955,"Medium Value"
7956,"Medium Value"
7957,"High Value"
7958,"Medium Value"
7959,"Medium Value"
7960,"Medium Value"
7962,"Medium Value"
7963,"Medium Value"
7964,"Medium Value"
7965,"Medium Value"
7967,"Medium Value"
7968,"Medium Value"
7969,"Medium Value"
7970,"Medium Value"
7971,"Medium Value"
7972,"Medium Value"
7973,"High Value"
7974,"High Value"
7976,"Low Value"
7977,"Medium Value"
7978,"High Value"
7979,"High Value"
7980,"Medium Value"
7981,"Medium Value"
7982,"Medium Value"
7983,"High Value"
7984,"Medium Value"
7985,"High Value"
7986,"Medium Value"
7987,"Medium Value"
7988,"Medium Value"
7989,"High Value"
7990,"Low Value"
7991,"Low Value"
7992,"Medium Value"
7994,"Medium Value"
7995,"High Value"
7996,"Medium Value"
7997,"High Value"
7998,"Medium Value"
7999,"High Value"
8002,"Low Value"
8003,"Medium Value"
8004,"High Value"
8005,"Medium Value"
8006,"Medium Value"
8007,"Medium Value"
8008,"High Value"
8010,"Low Value"
8011,"High Value"
8012,"Medium Value"
8014,"High Value"
8015,"High Value"
8016,"Medium Value"
8018,"Medium Value"
8019,"Medium Value"
8020,"High Value"
8021,"High Value"
8022,"High Value"
8023,"Medium Value"
8024,"Low Value"
8025,"Medium Value"
8026,"Medium Value"
8027,"Medium Value"
8028,"Medium Value"
8029,"Medium Value"
8030,"Medium Value"
8031,"Medium Value"
8032,"High Value"
8033,"High Value"
8035,"High Value"
8037,"Medium Value"
8039,"High Value"
8041,"Medium Value"
8043,"High Value"
8044,"Low Value"
8045,"High Value"
8046,"High Value"
8047,"Medium Value"
8048,"Low Value"
8049,"High Value"
8050,"Medium Value"
8051,"High Value"
8052,"Medium Value"
8054,"High Value"
8055,"High Value"
8056,"Medium Value"
8057,"Medium Value"
8058,"Medium Value"
8059,"Medium Value"
8060,"Medium Value"
8061,"Medium Value"
8062,"High Value"
8063,"Medium Value"
8064,"High Value"
8065,"Medium Value"
8066,"Medium Value"
8067,"Low Value"
8068,"Medium Value"
8069,"Medium Value"
8070,"High Value"
8071,"Low Value"
8074,"High Value"
8075,"High Value"
8077,"High Value"
8079,"High Value"
8080,"High Value"
8081,"High Value"
8083,"High Value"
8084,"High Value"
8085,"High Value"
8086,"High Value"
8087,"Medium Value"
8088,"High Value"
8089,"High Value"
8090,"High Value"
8091,"High Value"
8093,"Medium Value"
8094,"Medium Value"
8096,"High Value"
8098,"Medium Value"
8099,"High Value"
8100,"High Value"
8101,"High Value"
8104,"High Value"
8105,"High Value"
8106,"High Value"
8107,"High Value"
8108,"Medium Value"
8109,"Medium Value"
8110,"Low Value"
8111,"Medium Value"
8112,"Medium Value"
8113,"Medium Value"
8114,"High Value"
8115,"Medium Value"
8116,"High Value"
8118,"Medium Value"
8119,"High Value"
8120,"Medium Value"
8121,"High Value"
8122,"Medium Value"
8123,"Medium Value"
8124,"High Value"
8125,"Medium Value"
8126,"High Value"
8128,"Medium Value"
8129,"Medium Value"
8130,"High Value"
8131,"Medium Value"
8132,"High Value"
8133,"Medium Value"
8135,"Low Value"
8136,"High Value"
8137,"High Value"
8138,"Medium Value"
8139,"Medium Value"
8140,"High Value"
8141,"High Value"
8142,"Low Value"
8144,"High Value"
8145,"High Value"
8146,"High Value"
8148,"Medium Value"
8149,"High Value"
8151,"Medium Value"
8152,"Medium Value"
8153,"High Value"
8154,"High Value"
8155,"High Value"
8156,"Medium Value"
8157,"High Value"
8158,"Medium Value"
8159,"High Value"
8161,"Medium Value"
8162,"Medium Value"
8163,"High Value"
8165,"Medium Value"
8166,"Medium Value"
8167,"Medium Value"
8168,"Medium Value"
8169,"Medium Value"
8170,"High Value"
8171,"High Value"
8172,"Low Value"
8173,"Low Value"
8174,"Medium Value"
8175,"High Value"
8177,"Medium Value"
8178,"High Value"
8179,"Medium Value"
8180,"Medium Value"
8182,"Medium Value"
8183,"Medium Value"
8184,"Medium Value"
8185,"Medium Value"
8189,"High Value"
8190,"Medium Value"
8191,"High Value"
8192,"Medium Value"
8193,"Medium Value"
8194,"High Value"
8195,"Medium Value"
8196,"Medium Value"
8197,"Medium Value"
8198,"Medium Value"
8199,"Medium Value"
8200,"Medium Value"
8201,"Medium Value"
8204,"Medium Value"
8206,"Medium Value"
8207,"Low Value"
8208,"High Value"
8209,"Medium Value"
8210,"Medium Value"
8212,"Medium Value"
8213,"Medium Value"
8214,"High Value"
8215,"Medium Value"
8216,"Medium Value"
8218,"Medium Value"
8219,"Medium Value"
8220,"High Value"
8222,"Medium Value"
8224,"High Value"
8225,"Medium Value"
8226,"Medium Value"
8227,"High Value"
8228,"Medium Value"
8229,"Medium Value"
8230,"Medium Value"
8231,"High Value"
8232,"Medium Value"
8233,"Medium Value"
8234,"Medium Value"
8235,"High Value"
8238,"Low Value"
8239,"Medium Value"
8240,"High Value"
8242,"High Value"
8243,"Medium Value"
8244,"High Value"
8245,"Medium Value"
8246,"High Value"
8247,"Medium Value"
8248,"High Value"
8249,"Low Value"
8250,"High Value"
8252,"Medium Value"
8253,"High Value"
8254,"Low Value"
8255,"Medium Value"
8258,"High Value"
8259,"High Value"
8260,"High Value"
8263,"Medium Value"
8264,"High Value"
8265,"Medium Value"
8266,"Medium Value"
8267,"Medium Value"
8268,"High Value"
8270,"Medium Value"
8271,"High Value"
8272,"Medium Value"
8273,"High Value"
8274,"Medium Value"
8275,"Low Value"
8276,"High Value"
8277,"Medium Value"
8278,"Medium Value"
8279,"High Value"
8281,"High Value"
8282,"Medium Value"
8284,"Medium Value"
8287,"Medium Value"
8288,"Low Value"
8289,"Medium Value"
8291,"High Value"
8292,"High Value"
8293,"High Value"
8294,"Low Value"
8295,"High Value"
8296,"Medium Value"
8298,"High Value"
8299,"Low Value"
8300,"Medium Value"
8301,"Medium Value"
8302,"Low Value"
8303,"Medium Value"
8304,"High Value"
8305,"High Value"
8306,"Medium Value"
8307,"Medium Value"
8308,"High Value"
8310,"Low Value"
8311,"Medium Value"
8314,"High Value"
8315,"Low Value"
8317,"High Value"
8318,"Medium Value"
8319,"High Value"
8322,"Medium Value"
8323,"Medium Value"
8324,"High Value"
8325,"Medium Value"
8326,"Medium Value"
8327,"Medium Value"
8328,"High Value"
8329,"High Value"
8330,"High Value"
8331,"High Value"
8332,"Medium Value"
8333,"High Value"
8334,"Medium Value"
8335,"High Value"
8336,"Low Value"
8337,"High Value"
8338,"High Value"
8340,"Low Value"
8341,"Low Value"
8342,"High Value"
8343,"High Value"
8344,"Medium Value"
8346,"Medium Value"
8347,"Medium Value"
8348,"Medium Value"
8349,"High Value"
8350,"High Value"
8353,"High Value"
8354,"High Value"
8355,"Medium Value"
8357,"High Value"
8358,"Medium Value"
8359,"High Value"
8360,"Medium Value"
8361,"High Value"
8362,"High Value"
8363,"Low Value"
8364,"Medium Value"
8365,"High Value"
8366,"High Value"
8368,"High Value"
8369,"Medium Value"
8370,"High Value"
8371,"Medium Value"
8373,"Medium Value"
8374,"Medium Value"
8375,"High Value"
8377,"Medium Value"
8378,"High Value"
8379,"Medium Value"
8380,"Medium Value"
8381,"High Value"
8382,"High Value"
8383,"Medium Value"
8384,"Medium Value"
8385,"High Value"
8387,"High Value"
8388,"Medium Value"
8389,"Medium Value"
8390,"Medium Value"
8391,"Medium Value"
8392,"High Value"
8393,"High Value"
8394,"High Value"
8395,"Medium Value"
8396,"High Value"
8397,"High Value"
8399,"Medium Value"
8401,"High Value"
8403,"High Value"
8404,"High Value"
8405,"Medium Value"
8406,"High Value"
8407,"Medium Value"
8408,"Medium Value"
8409,"High Value"
8411,"Medium Value"
8412,"High Value"
8414,"Low Value"
8415,"Medium Value"
8416,"Medium Value"
8417,"Medium Value"
8418,"High Value"
8419,"Low Value"
8421,"Low Value"
8422,"Medium Value"
8423,"High Value"
8424,"High Value"
8425,"High Value"
8426,"Medium Value"
8427,"Medium Value"
8428,"Low Value"
8429,"Medium Value"
8430,"High Value"
8431,"High Value"
8433,"High Value"
8434,"High Value"
8436,"High Value"
8437,"High Value"
8438,"High Value"
8439,"Medium Value"
8440,"Medium Value"
8441,"Medium Value"
8443,"High Value"
8444,"Medium Value"
8445,"Medium Value"
8446,"Medium Value"
8447,"Low Value"
8449,"High Value"
8450,"High Value"
8451,"High Value"
8454,"High Value"
8455,"High Value"
8458,"High Value"
8459,"Medium Value"
8460,"High Value"
8461,"Medium Value"
8462,"Medium Value"
8465,"Medium Value"
8467,"Medium Value"
8468,"Low Value"
8469,"High Value"
8470,"Medium Value"
8471,"High Value"
8472,"High Value"
8474,"High Value"
8475,"High Value"
8476,"High Value"
8477,"Medium Value"
8478,"Medium Value"
8480,"Medium Value"
8481,"Medium Value"
8482,"Medium Value"
8483,"Medium Value"
8484,"Medium Value"
8485,"High Value"
8486,"High Value"
8487,"Medium Value"
8488,"High Value"
8489,"High Value"
8491,"Medium Value"
8492,"Medium Value"
8493,"High Value"
8495,"High Value"
8496,"Medium Value"
8498,"Medium Value"
8499,"Medium Value"
8500,"High Value"
8501,"Medium Value"
8502,"High Value"
8503,"Medium Value"
8504,"Medium Value"
8505,"Medium Value"
8506,"High Value"
8507,"Medium Value"
8509,"Medium Value"
8510,"Medium Value"
8511,"Medium Value"
8513,"High Value"
8514,"Low Value"
8516,"High Value"
8517,"High Value"
8518,"Medium Value"
8519,"Medium Value"
8520,"Medium Value"
8521,"Medium Value"
8522,"Medium Value"
8524,"Medium Value"
8526,"Medium Value"
8527,"Medium Value"
8529,"High Value"
8530,"Medium Value"
8531,"Medium Value"
8532,"Medium Value"
8533,"High Value"
8535,"Low Value"
8536,"High Value"
8537,"Medium Value"
8538,"High Value"
8539,"Low Value"
8540,"High Value"
8541,"High Value"
8542,"High Value"
8544,"High Value"
8545,"Medium Value"
8546,"Medium Value"
8547,"Medium Value"
8548,"High Value"
8549,"High Value"
8550,"Low Value"
8551,"High Value"
8552,"High Value"
8554,"Medium Value"
8555,"High Value"
8556,"High Value"
8557,"High Value"
8558,"Medium Value"
8559,"High Value"
8560,"Medium Value"
8561,"Low Value"
8562,"Medium Value"
8564,"Medium Value"
8566,"High Value"
8567,"Medium Value"
8568,"Medium Value"
8569,"Medium Value"
8570,"High Value"
8571,"Medium Value"
8573,"Medium Value"
8574,"High Value"
8575,"Medium Value"
8577,"Low Value"
8578,"High Value"
8579,"Low Value"
8580,"High Value"
8582,"Medium Value"
8584,"High Value"
8585,"Medium Value"
8586,"High Value"
8587,"High Value"
8588,"Medium Value"
8589,"High Value"
8590,"High Value"
8591,"High Value"
8592,"Low Value"
8593,"Low Value"
8594,"High Value"
8595,"Medium Value"
8597,"Medium Value"
8598,"High Value"
8599,"Medium Value"
8600,"Medium Value"
8601,"High Value"
8602,"Medium Value"
8606,"High Value"
8607,"Medium Value"
8610,"Medium Value"
8612,"High Value"
8614,"Low Value"
8615,"Medium Value"
8616,"Low Value"
8617,"Medium Value"
8619,"Medium Value"
8620,"Medium Value"
8621,"High Value"
8622,"High Value"
8623,"Medium Value"
8624,"Medium Value"
8625,"Medium Value"
8626,"Medium Value"
8627,"High Value"
8628,"High Value"
8629,"High Value"
8631,"Medium Value"
8633,"Medium Value"
8634,"Medium Value"
8636,"Medium Value"
8637,"Medium Value"
8638,"High Value"
8639,"Medium Value"
8640,"Medium Value"
8641,"Medium Value"
8643,"High Value"
8644,"High Value"
8645,"High Value"
8646,"Medium Value"
8648,"High Value"
8650,"Medium Value"
8651,"High Value"
8652,"Low Value"
8653,"Medium Value"
8654,"Medium Value"
8656,"High Value"
8657,"Medium Value"
8658,"High Value"
8660,"High Value"
8662,"Medium Value"
8663,"High Value"
8667,"High Value"
8668,"High Value"
8669,"High Value"
8671,"Medium Value"
8672,"High Value"
8673,"Medium Value"
8674,"Medium Value"
8675,"Low Value"
8676,"Medium Value"
8677,"Medium Value"
8679,"High Value"
8680,"High Value"
8682,"Medium Value"
8683,"Medium Value"
8684,"High Value"
8685,"Medium Value"
8686,"Medium Value"
8687,"Medium Value"
8688,"High Value"
8689,"Low Value"
8692,"Medium Value"
8693,"Medium Value"
8695,"High Value"
8696,"Medium Value"
8697,"High Value"
8698,"High Value"
8699,"High Value"
8700,"High Value"
8701,"Medium Value"
8702,"Low Value"
8703,"Medium Value"
8704,"Medium Value"
8705,"High Value"
8706,"Medium Value"
8707,"Medium Value"
8708,"High Value"
8709,"High Value"
8710,"High Value"
8711,"High Value"
8712,"Medium Value"
8714,"High Value"
8715,"High Value"
8716,"High Value"
8718,"Medium Value"
8720,"High Value"
8721,"Medium Value"
8722,"High Value"
8723,"High Value"
8724,"Low Value"
8725,"High Value"
8726,"High Value"
8727,"Medium Value"
8728,"Medium Value"
8729,"Medium Value"
8730,"Low Value"
8731,"Medium Value"
8732,"Medium Value"
8734,"Medium Value"
8735,"High Value"
8736,"Medium Value"
8737,"Medium Value"
8738,"High Value"
8739,"Medium Value"
8740,"Medium Value"
8742,"High Value"
8743,"Medium Value"
8744,"Medium Value"
8745,"Medium Value"
8746,"Medium Value"
8747,"Medium Value"
8748,"High Value"
8749,"Low Value"
8750,"Medium Value"
8751,"High Value"
8753,"High Value"
8754,"Medium Value"
8755,"High Value"
8756,"High Value"
8757,"Medium Value"
8758,"High Value"
8760,"High Value"
8761,"High Value"
8762,"Medium Value"
8763,"High Value"
8764,"Medium Value"
8765,"High Value"
8766,"High Value"
8767,"Medium Value"
8768,"Medium Value"
8769,"Medium Value"
8770,"High Value"
8771,"Medium Value"
8772,"High Value"
8773,"High Value"
8774,"High Value"
8775,"Medium Value"
8776,"High Value"
8777,"Medium Value"
8778,"High Value"
8779,"High Value"
8780,"High Value"
8781,"Medium Value"
8782,"Low Value"
8784,"High Value"
8785,"High Value"
8786,"High Value"
8787,"Medium Value"
8788,"Medium Value"
8790,"Medium Value"
8792,"High Value"
8793,"High Value"
8794,"High Value"
8795,"High Value"
8796,"High Value"
8798,"Medium Value"
8799,"Medium Value"
8800,"Medium Value"
8801,"High Value"
8802,"Medium Value"
8803,"Medium Value"
8804,"High Value"
8805,"High Value"
8807,"High Value"
8808,"High Value"
8809,"High Value"
8811,"Medium Value"
8812,"High Value"
8813,"High Value"
8814,"Medium Value"
8815,"Medium Value"
8816,"High Value"
8817,"High Value"
8818,"Low Value"
8819,"Medium Value"
8820,"Medium Value"
8821,"Medium Value"
8822,"High Value"
8823,"Medium Value"
8824,"Medium Value"
8825,"High Value"
8826,"Medium Value"
8827,"Medium Value"
8828,"Medium Value"
8829,"Medium Value"
8830,"Medium Value"
8833,"Medium Value"
8835,"High Value"
8836,"High Value"
8837,"Medium Value"
8838,"High Value"
8839,"Medium Value"
8840,"Low Value"
8841,"Medium Value"
8842,"Medium Value"
8843,"Medium Value"
8844,"High Value"
8845,"Low Value"
8846,"High Value"
8847,"High Value"
8848,"Medium Value"
8849,"High Value"
8850,"Medium Value"
8851,"Medium Value"
8852,"Medium Value"
8853,"High Value"
8856,"Medium Value"
8857,"High Value"
8858,"Medium Value"
8859,"Low Value"
8861,"Medium Value"
8862,"High Value"
8863,"Medium Value"
8864,"Low Value"
8865,"High Value"
8867,"Medium Value"
8868,"Medium Value"
8869,"High Value"
8870,"Medium Value"
8871,"High Value"
8872,"Medium Value"
8873,"High Value"
8875,"High Value"
8876,"Medium Value"
8877,"High Value"
8878,"Medium Value"
8880,"Medium Value"
8881,"High Value"
8882,"Medium Value"
8883,"Medium Value"
8884,"Medium Value"
8885,"Medium Value"
8887,"Medium Value"
8889,"Medium Value"
8890,"High Value"
8891,"High Value"
8892,"Low Value"
8893,"Medium Value"
8896,"Medium Value"
8897,"Medium Value"
8898,"Medium Value"
8899,"Medium Value"
8900,"High Value"
8901,"Medium Value"
8903,"Medium Value"
8904,"Low Value"
8906,"High Value"
8907,"Medium Value"
8908,"Medium Value"
8909,"High Value"
8910,"High Value"
8911,"High Value"
8912,"High Value"
8913,"High Value"
8914,"Medium Value"
8915,"Medium Value"
8916,"High Value"
8917,"High Value"
8918,"Medium Value"
8919,"High Value"
8920,"High Value"
8921,"High Value"
8922,"Medium Value"
8923,"Medium Value"
8924,"High Value"
8925,"Medium Value"
8926,"Medium Value"
8927,"High Value"
8929,"Medium Value"
8930,"Medium Value"
8931,"Medium Value"
8932,"Medium Value"
8933,"Medium Value"
8934,"Medium Value"
8935,"Medium Value"
8936,"Medium Value"
8938,"High Value"
8939,"Medium Value"
8940,"High Value"
8941,"High Value"
8942,"Medium Value"
8944,"Medium Value"
8947,"High Value"
8949,"High Value"
8950,"High Value"
8951,"Medium Value"
8952,"Medium Value"
8953,"Medium Value"
8956,"Medium Value"
8957,"Medium Value"
8958,"Medium Value"
8960,"High Value"
8961,"High Value"
8962,"Medium Value"
8963,"Medium Value"
8964,"High Value"
8965,"High Value"
8966,"Medium Value"
8967,"High Value"
8968,"Medium Value"
8970,"Medium Value"
8971,"Medium Value"
8972,"High Value"
8973,"Medium Value"
8974,"Medium Value"
8975,"Medium Value"
8977,"Medium Value"
8978,"Medium Value"
8979,"High Value"
8980,"Medium Value"
8982,"High Value"
8983,"Medium Value"
8984,"Medium Value"
8985,"Medium Value"
8986,"Medium Value"
8987,"Medium Value"
8988,"Medium Value"
8989,"High Value"
8991,"Medium Value"
8992,"High Value"
8993,"Medium Value"
8994,"Medium Value"
8998,"High Value"
8999,"High Value"
9000,"Medium Value"
9001,"High Value"
9002,"Medium Value"
9004,"Medium Value"
9005,"Medium Value"
9006,"Low Value"
9007,"Medium Value"
9008,"Medium Value"
9009,"High Value"
9010,"High Value"
9011,"High Value"
9012,"Low Value"
9013,"High Value"
9014,"High Value"
9015,"High Value"
9016,"High Value"
9019,"Medium Value"
9020,"High Value"
9021,"Medium Value"
9022,"High Value"
9023,"Medium Value"
9024,"High Value"
9025,"Medium Value"
9026,"Medium Value"
9027,"Medium Value"
9028,"High Value"
9029,"High Value"
9031,"Low Value"
9032,"High Value"
9033,"High Value"
9034,"Medium Value"
9035,"Medium Value"
9036,"Medium Value"
9037,"Medium Value"
9038,"Medium Value"
9039,"Medium Value"
9040,"Medium Value"
9041,"Medium Value"
9042,"High Value"
9043,"Medium Value"
9044,"Medium Value"
9045,"Medium Value"
9046,"High Value"
9048,"Medium Value"
9049,"High Value"
9050,"Medium Value"
9051,"High Value"
9052,"Medium Value"
9053,"High Value"
9055,"High Value"
9056,"Low Value"
9057,"High Value"
9059,"High Value"
9060,"Medium Value"
9061,"Medium Value"
9062,"High Value"
9063,"Medium Value"
9064,"Medium Value"
9067,"Low Value"
9068,"Medium Value"
9071,"High Value"
9072,"Medium Value"
9073,"High Value"
9074,"High Value"
9076,"Medium Value"
9077,"Medium Value"
9078,"High Value"
9080,"Medium Value"
9081,"Low Value"
9082,"Medium Value"
9083,"Medium Value"
9084,"High Value"
9085,"Low Value"
9086,"Medium Value"
9087,"Medium Value"
9089,"Medium Value"
9090,"Medium Value"
9092,"Medium Value"
9093,"Low Value"
9094,"Medium Value"
9095,"High Value"
9096,"Medium Value"
9097,"High Value"
9099,"High Value"
9101,"Medium Value"
9102,"High Value"
9103,"Low Value"
9104,"Medium Value"
9105,"Medium Value"
9106,"High Value"
9107,"High Value"
9108,"High Value"
9109,"High Value"
9110,"High Value"
9113,"Medium Value"
9114,"Medium Value"
9115,"High Value"
9116,"Medium Value"
9117,"High Value"
9118,"Medium Value"
9119,"High Value"
9120,"Low Value"
9121,"Medium Value"
9122,"Medium Value"
9123,"High Value"
9124,"Medium Value"
9125,"Medium Value"
9126,"High Value"
9127,"Medium Value"
9128,"Medium Value"
9129,"Low Value"
9130,"Medium Value"
9131,"Medium Value"
9132,"High Value"
9133,"High Value"
9135,"High Value"
9136,"Medium Value"
9137,"High Value"
9138,"High Value"
9139,"High Value"
9140,"High Value"
9141,"High Value"
9142,"High Value"
9143,"High Value"
9144,"High Value"
9145,"Medium Value"
9146,"High Value"
9147,"High Value"
9148,"High Value"
9149,"Medium Value"
9150,"Medium Value"
9151,"Medium Value"
9153,"Medium Value"
9154,"High Value"
9155,"Medium Value"
9156,"Medium Value"
9157,"Medium Value"
9158,"Medium Value"
9159,"High Value"
9160,"Low Value"
9161,"High Value"
9162,"Medium Value"
9163,"High Value"
9165,"High Value"
9166,"High Value"
9167,"Medium Value"
9169,"Low Value"
9170,"Medium Value"
9171,"High Value"
9172,"High Value"
9173,"Medium Value"
9174,"High Value"
9175,"Low Value"
9176,"Medium Value"
9177,"High Value"
9178,"Medium Value"
9179,"High Value"
9180,"Low Value"
9182,"Medium Value"
9183,"Medium Value"
9184,"Medium Value"
9185,"High Value"
9186,"High Value"
9187,"High Value"
9188,"High Value"
9189,"High Value"
9190,"Medium Value"
9191,"Medium Value"
9192,"High Value"
9195,"High Value"
9196,"Medium Value"
9197,"Medium Value"
9199,"High Value"
9202,"High Value"
9204,"High Value"
9205,"Medium Value"
9206,"High Value"
9207,"Medium Value"
9208,"Medium Value"
9209,"High Value"
9210,"Medium Value"
9211,"High Value"
9212,"Low Value"
9213,"Medium Value"
9214,"Medium Value"
9215,"Medium Value"
9217,"Low Value"
9218,"Medium Value"
9219,"Medium Value"
9220,"Medium Value"
9221,"Medium Value"
9222,"High Value"
9224,"Medium Value"
9225,"Medium Value"
9226,"High Value"
9227,"Medium Value"
9228,"High Value"
9230,"High Value"
9231,"Medium Value"
9232,"Medium Value"
9233,"Medium Value"
9234,"High Value"
9235,"High Value"
9237,"Medium Value"
9238,"High Value"
9239,"Medium Value"
9240,"High Value"
9242,"Medium Value"
9243,"High Value"
9245,"High Value"
9246,"High Value"
9247,"High Value"
9248,"High Value"
9249,"Medium Value"
9250,"Medium Value"
9251,"Medium Value"
9252,"High Value"
9253,"Medium Value"
9254,"Medium Value"
9255,"Medium Value"
9256,"Low Value"
9257,"Medium Value"
9258,"Medium Value"
9259,"Medium Value"
9260,"Medium Value"
9261,"Medium Value"
9262,"Medium Value"
9264,"High Value"
9266,"Medium Value"
9267,"High Value"
9268,"Medium Value"
9269,"Low Value"
9270,"Medium Value"
9271,"Medium Value"
9272,"High Value"
9273,"Medium Value"
9274,"High Value"
9275,"High Value"
9276,"Medium Value"
9277,"High Value"
9279,"High Value"
9280,"Medium Value"
9281,"Medium Value"
9283,"High Value"
9284,"High Value"
9286,"Low Value"
9287,"Low Value"
9288,"Medium Value"
9289,"High Value"
9290,"High Value"
9291,"High Value"
9292,"Medium Value"
9293,"Medium Value"
9294,"Medium Value"
9295,"Low Value"
9297,"High Value"
9299,"High Value"
9301,"Medium Value"
9302,"Medium Value"
9303,"Medium Value"
9304,"Medium Value"
9305,"Medium Value"
9306,"Medium Value"
9307,"Medium Value"
9308,"Medium Value"
9309,"High Value"
9310,"High Value"
9311,"Low Value"
9312,"Medium Value"
9313,"Medium Value"
9314,"High Value"
9315,"High Value"
9316,"Medium Value"
9317,"High Value"
9319,"Medium Value"
9320,"Medium Value"
9321,"Medium Value"
9322,"High Value"
9324,"High Value"
9325,"Medium Value"
9326,"Medium Value"
9327,"Medium Value"
9328,"High Value"
9329,"High Value"
9330,"Low Value"
9331,"High Value"
9333,"High Value"
9334,"High Value"
9335,"High Value"
9336,"High Value"
9338,"Medium Value"
9340,"High Value"
9341,"Medium Value"
9342,"Medium Value"
9343,"High Value"
9344,"Medium Value"
9345,"Medium Value"
9346,"High Value"
9348,"High Value"
9350,"High Value"
9351,"Medium Value"
9352,"Medium Value"
9353,"Medium Value"
9354,"Medium Value"
9355,"Medium Value"
9356,"Medium Value"
9357,"High Value"
9359,"Medium Value"
9360,"High Value"
9362,"Medium Value"
9364,"High Value"
9367,"Medium Value"
9369,"High Value"
9370,"Medium Value"
9371,"Medium Value"
9372,"Medium Value"
9374,"Medium Value"
9375,"Low Value"
9376,"High Value"
9378,"High Value"
9379,"High Value"
9380,"Low Value"
9381,"High Value"
9382,"Low Value"
9383,"Low Value"
9384,"High Value"
9385,"Medium Value"
9386,"Low Value"
9387,"Medium Value"
9388,"High Value"
9390,"Medium Value"
9391,"Medium Value"
9392,"Medium Value"
9393,"High Value"
9394,"Low Value"
9395,"Medium Value"
9396,"High Value"
9397,"Low Value"
9398,"Medium Value"
9400,"Medium Value"
9401,"High Value"
9403,"Medium Value"
9404,"Medium Value"
9408,"High Value"
9409,"Medium Value"
9410,"Medium Value"
9411,"High Value"
9412,"Medium Value"
9413,"Medium Value"
9414,"Low Value"
9415,"Low Value"
9416,"Medium Value"
9417,"Low Value"
9418,"Low Value"
9419,"Medium Value"
9420,"High Value"
9422,"Medium Value"
9423,"Medium Value"
9424,"High Value"
9425,"Medium Value"
9426,"Medium Value"
9427,"Medium Value"
9428,"High Value"
9429,"High Value"
9430,"Medium Value"
9431,"Medium Value"
9432,"High Value"
9433,"High Value"
9434,"Medium Value"
9435,"Low Value"
9436,"High Value"
9437,"High Value"
9438,"Medium Value"
9443,"Low Value"
9444,"High Value"
9445,"High Value"
9446,"Medium Value"
9447,"High Value"
9448,"Medium Value"
9449,"Medium Value"
9451,"Medium Value"
9452,"High Value"
9453,"High Value"
9454,"Medium Value"
9455,"Medium Value"
9456,"Medium Value"
9457,"High Value"
9458,"High Value"
9459,"Medium Value"
9462,"Low Value"
9463,"Medium Value"
9464,"Medium Value"
9465,"Medium Value"
9466,"High Value"
9467,"High Value"
9469,"Medium Value"
9470,"High Value"
9471,"Medium Value"
9473,"Medium Value"
9474,"High Value"
9475,"Medium Value"
9476,"High Value"
9477,"Medium Value"
9481,"High Value"
9482,"Medium Value"
9483,"Medium Value"
9484,"High Value"
9485,"Medium Value"
9486,"Medium Value"
9488,"Medium Value"
9489,"Medium Value"
9490,"High Value"
9492,"Medium Value"
9495,"Medium Value"
9496,"High Value"
9497,"Low Value"
9498,"Medium Value"
9499,"Medium Value"
9500,"High Value"
9501,"Medium Value"
9502,"High Value"
9505,"Medium Value"
9506,"Medium Value"
9508,"Medium Value"
